author,author_timezone,commit_message,lines_added,lines_removed,n_commits,n_projects_c,complexity,cognitive_complexity,duplicated_blocks,duplicated_files,duplicated_lines_density,violations,blocker_violations,critical_violations,major_violations,minor_violations,info_violations,open_issues,sqale_debt_ratio,code_smells,bugs,reliability_rating,vulnerabilities,security_rating,files,comment_lines_density,n_measures,n_projects_m,effort,message,blocker,critical,info,major,minor,issue_code_length,n_issues,n_projects_i,clusters,quality_rating
Peter Lynch,0.0,439.5,45.33333333333334,28.83333333333333,6,1,2221.25,1572.25,71.0,61.5,14.05,1204.0,4.5,55.5,600.25,541.75,2.0,1204.0,4.75,1197.75,0.75,1.75,5.5,4.0,236.25,25.8,4,1,7.0,268.0,0.0,1.0,0.0,4.0,0.0,0.0,5.0,1.0,Good programming skills,0.8920607525944605
Phil Steitz,0.0,221.73123732251526,25.18661257606491,6.0314401622718075,986,12,3697.589073634205,2380.5130641330165,228.40142517814726,73.51543942992875,43.33301662707842,1979.0166270783848,9.47268408551069,251.1330166270784,621.7980997624702,1064.7672209026127,31.84560570071259,1979.0166270783848,3.543467933491685,1921.3681710213775,18.137767220902614,4.745843230403801,39.51068883610451,3.9833729216152016,141.41092636579572,21.37102137767217,421,12,18.30188679245283,14125.0,3.0,31.0,1.0,136.0,94.0,0.0,265.0,2.0,Excellent programming skills,0.9697124403149269
Prasad Chakka,0.0,144.6126582278481,15.273417721518989,2.9670886075949365,395,1,16002.333333333336,13813.0,1128.6666666666667,84.95238095238095,13.66666666666667,9327.047619047618,117.28571428571428,388.80952380952385,3777.190476190476,4205.285714285715,838.4761904761905,9327.047619047618,4.428571428571427,8678.761904761906,263.42857142857144,5.0,384.8571428571428,4.0,641.952380952381,14.504761904761908,21,1,12.885714285714286,2218.0,0.0,2.0,0.0,10.0,23.0,0.0,35.0,1.0,Good programming skills,0.8920607525944605
Prasad Suresh Mujumdar,0.0,206.81333333333333,21.413333333333334,2.44,75,1,114931.0,94418.15384615383,6323.461538461538,878.3846153846154,19.96923076923077,46552.46153846153,264.0,2132.230769230769,17475.076923076922,25566.69230769231,1114.4615384615388,46552.46153846153,3.2,44821.0,887.2307692307692,5.0,844.2307692307692,4.0,2979.8461538461543,9.7,13,1,12.620370370370368,22927.0,4.0,13.0,0.0,176.0,131.0,0.02469135802469136,324.0,1.0,Extremely bad programming skills,0.18193617864282763
Prasanth J,0.0,213.72549019607845,210.2352941176471,8.07843137254902,51,1,124005.16666666669,102535.0,6620.333333333332,714.6666666666665,15.55,49371.5,266.1666666666667,2272.0,17909.166666666668,27998.83333333333,925.3333333333335,49371.5,3.2,47586.66666666666,942.6666666666665,5.0,842.1666666666665,4.0,3059.0,9.5,6,1,32.666666666666664,295.0,0.0,0.0,0.0,2.0,4.0,0.0,6.0,1.0,Extremely bad programming skills,0.18193617864282763
Raghotham Murthy,0.0,187.1081081081081,70.96560196560195,11.486486486486484,814,1,18350.95652173913,15694.260869565218,1176.0,99.78260869565216,14.195652173913038,10174.304347826086,132.04347826086956,404.60869565217394,4204.478260869565,4605.173913043478,828.0,10174.304347826086,4.308695652173912,9536.130434782608,301.60869565217394,5.0,336.5652173913044,4.0,705.3478260869565,13.982608695652175,23,1,12.579166666666667,15648.0,3.0,20.0,0.0,92.0,125.0,0.0,240.0,1.0,Good programming skills,0.8920607525944605
Rahul Akolkar,0.0,417.2022569444445,32.31163194444444,21.355902777777782,1152,18,2324.377300613497,1849.29754601227,232.4478527607362,67.78527607361963,40.084049079754585,1340.3159509202453,21.993865030674847,98.9877300613497,615.5521472392637,569.9785276073619,33.80368098159509,1340.3159509202453,5.199999999999995,1283.760736196319,32.941717791411044,4.432515337423313,23.613496932515336,3.822085889570552,146.22699386503066,26.78067484662576,326,18,22.087314662273478,43399.0,5.0,37.0,11.0,357.0,197.0,0.08072487644151563,607.0,4.0,Excellent programming skills,0.9697124403149269
Rakesh Radhakrishnan,0.0,231.95833333333331,21.615740740740737,4.203703703703703,216,1,9413.235294117647,8430.176470588236,317.9705882352941,100.02941176470587,5.5617647058823545,4782.970588235295,17.352941176470587,518.5882352941177,2062.9705882352937,2115.2647058823527,68.79411764705883,4782.970588235295,3.0999999999999983,4326.64705882353,32.26470588235294,5.0,424.05882352941177,4.0,444.8235294117647,13.255882352941173,34,1,16.806451612903224,1875.0,0.0,1.0,0.0,9.0,21.0,0.0,31.0,1.0,Good programming skills,0.8920607525944605
Ralph Goers,0.0,166.4564998320457,14.108498488411152,26.70238495129325,2977,4,4614.6902654867245,3401.579646017699,87.79203539823007,28.836283185840703,4.1194690265486695,1520.2787610619466,11.106194690265486,162.28761061946904,855.2035398230089,423.29203539823015,68.38938053097345,1520.2787610619466,2.6721238938053045,1488.4070796460178,15.615044247787608,4.933628318584072,16.256637168141598,3.995575221238938,295.46902654867256,20.684513274336254,226,3,13.64390243902439,26245.0,6.0,19.0,4.0,160.0,221.0,0.0,410.0,2.0,Good programming skills,0.8920607525944605
Raúl Gutiérrez Segalés,0.0,201.19163763066203,15.146341463414636,6.261324041811847,287,1,9627.035087719298,8556.578947368422,313.89473684210526,100.0701754385965,5.243859649122807,4820.0526315789475,17.82456140350877,521.4736842105264,2101.333333333333,2110.561403508772,68.85964912280701,4820.0526315789475,3.0736842105263142,4354.543859649123,32.2280701754386,5.0,433.280701754386,4.0,455.77192982456137,13.235087719298248,57,1,13.704545454545455,2775.0,0.0,4.0,0.0,20.0,20.0,0.0,44.0,1.0,Good programming skills,0.8920607525944605
Remus Rusanu,0.0,204.57142857142856,52.32142857142857,11.0,28,1,125884.33333333331,103193.0,7318.0,962.0,19.9,50952.33333333334,271.0,2355.333333333333,18782.0,28388.0,1156.0,50952.33333333334,3.2000000000000006,49083.33333333334,957.3333333333335,5.0,911.6666666666665,4.0,3165.666666666666,9.6,3,1,34.0,186.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,Extremely bad programming skills,0.18193617864282763
Remy Maucherat,0.0,217.42857142857144,0.14285714285714285,3.2857142857142856,7,1,161.0,135.66666666666666,18.0,7.666666666666668,57.13333333333333,223.66666666666663,5.666666666666668,29.0,121.0,68.0,0.0,223.66666666666663,8.1,218.0,5.666666666666668,4.0,0.0,1.0,11.666666666666664,23.866666666666664,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Excellent programming skills,0.9697124403149269
Richard S. Hall,0.0,200.7046336452865,44.49189682720839,18.994978315453093,8762,1,7772.095940959409,8481.789667896679,189.48339483394835,80.239852398524,7.1837638376383826,4601.638376383764,31.328413284132843,373.4723247232472,2079.7343173431736,1948.6678966789666,168.43542435424354,4601.638376383764,3.7354243542435386,4481.546125461255,39.693726937269375,5.0,80.39852398523983,4.0,512.5018450184501,31.81734317343174,271,1,16.877511961722487,72211.0,16.0,63.0,0.0,610.0,356.0,0.16076555023923444,1045.0,1.0,Excellent programming skills,0.956290628447785
Rob Tompkins,4.0,99.65151515151516,12.590909090909092,1.196969696969697,66,20,5033.0,3318.2272727272725,193.22727272727272,55.54545454545455,7.872727272727274,1973.6818181818185,27.863636363636363,261.95454545454544,925.4090909090908,713.4090909090909,45.04545454545455,1973.6818181818185,3.7409090909090894,1888.5,60.09090909090909,4.136363636363637,25.09090909090909,3.5454545454545454,371.8181818181818,26.50909090909091,22,17,1.5,84.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,Excellent programming skills,0.9697124403149269
Rob Walker,0.0,344.1296296296296,112.4074074074074,2.7777777777777777,54,1,12508.0,13639.666666666664,300.6666666666667,134.66666666666666,8.366666666666667,8119.0,42.66666666666666,700.3333333333335,3575.666666666666,3559.333333333333,241.0,8119.0,3.7000000000000006,7848.666666666668,65.66666666666667,5.0,204.66666666666663,4.0,865.0,28.03333333333333,3,1,90.0,85.0,0.0,0.0,0.0,4.0,1.0,0.0,5.0,1.0,Excellent programming skills,0.956290628447785
Robert Burrell Donkin,0.0,190.13583138173303,23.43169398907104,7.976580796252928,2562,14,2047.7055214723925,1740.4693251533747,276.26073619631904,54.34969325153374,37.781288343558295,1612.9325153374234,109.58588957055214,282.15337423312883,490.97546012269936,692.7515337423313,37.466257668711656,1612.9325153374234,5.917177914110428,1599.6564417177915,7.595092024539879,2.7852760736196323,5.680981595092025,2.7576687116564416,128.39877300613495,29.65153374233131,326,14,16.37236842105263,50271.0,8.0,39.0,9.0,296.0,408.0,0.0013157894736842105,760.0,3.0,Excellent programming skills,0.9697124403149269
Robert James Oxspring,0.0,209.0169014084507,68.25915492957746,5.814084507042254,355,2,1740.442857142857,1133.9714285714285,164.94285714285715,67.71428571428571,37.50571428571429,787.5714285714287,0.042857142857142864,79.88571428571429,415.65714285714284,272.34285714285716,19.642857142857142,787.5714285714287,3.497142857142856,785.1571428571428,1.3,3.0142857142857142,1.1142857142857143,3.957142857142857,120.28571428571428,17.858571428571416,70,2,14.763636363636365,14377.0,0.0,11.0,1.0,90.0,118.0,0.040909090909090916,220.0,2.0,Excellent programming skills,0.9697124403149269
Robert Leland,0.0,234.51058823529408,62.597647058823526,21.60941176470588,425,1,900.809523809524,591.7619047619047,134.66666666666666,13.238095238095234,8.030476190476195,452.9714285714286,0.0,35.79047619047619,218.36190476190475,140.43809523809523,58.38095238095239,452.9714285714286,5.800000000000002,435.2380952380952,11.38095238095238,4.0,6.352380952380952,3.2285714285714286,48.35238095238096,29.753333333333348,105,1,25.777777777777782,3589.0,0.0,3.0,0.0,42.0,18.0,0.0,63.0,1.0,Excellent programming skills,0.956290628447785
Robert Scholte,0.0,155.0,26.0,0.0,2,1,875.0,535.0,35.0,9.0,5.3,536.0,0.0,46.0,341.0,129.0,20.0,536.0,4.1,533.0,1.0,4.0,2.0,4.0,50.0,21.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Excellent programming skills,0.956290628447785
Rodney Waldhoff,0.0,195.85179153094464,64.20928338762215,6.5537459283387625,1228,4,4431.118483412321,2810.616113744076,172.07582938388626,58.25118483412322,13.597630331753551,1884.478672985782,14.454976303317535,317.59241706161134,731.3317535545024,786.4834123222748,34.616113744075825,1884.478672985782,3.777725118483412,1842.6113744075826,30.260663507109005,4.6398104265402855,11.606635071090047,3.914691943127962,218.8341232227488,27.83838862559241,211,4,16.29419525065963,46253.0,7.0,63.0,28.0,276.0,384.0,0.0013192612137203164,758.0,4.0,Excellent programming skills,0.9697124403149269
Roger Lee Whitcomb,0.0,947.2,61.0,3.0,5,1,4562.0,2889.333333333333,58.0,21.0,1.9,1280.6666666666667,3.6666666666666665,130.66666666666666,815.3333333333335,247.66666666666663,83.33333333333333,1280.6666666666667,2.6,1257.6666666666667,9.0,5.0,14.0,4.0,371.66666666666674,20.033333333333328,3,1,47.5,67.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,Good programming skills,0.8920607525944605
Roland Weber,0.0,174.60577427821522,25.03359580052493,11.024146981627297,1905,2,2671.702020202021,2034.3914141414139,221.87626262626262,46.64393939393939,9.549494949494953,1160.9646464646464,0.9292929292929292,265.280303030303,479.1313131313131,411.09090909090907,4.532828282828283,1160.9646464646464,3.8878787878787855,1113.5,1.7878787878787878,2.830808080808081,45.67676767676768,3.9924242424242418,225.1969696969697,20.893434343434333,396,2,18.558886509635972,56451.0,3.0,60.0,43.0,406.0,422.0,0.022483940042826552,934.0,2.0,Good programming skills,0.8920607525944605
Rory Winston,0.0,176.95303326810176,36.559034572733204,32.088714938030016,1533,2,2728.6339285714284,2364.2976190476197,55.19940476190475,31.247023809523807,4.166369047619049,1723.0119047619046,1.0,230.264880952381,823.7857142857142,654.4642857142858,13.497023809523812,1723.0119047619046,4.16845238095238,1602.6934523809525,2.4851190476190474,4.0,117.83333333333331,3.997023809523809,193.5,40.61071428571419,336,2,16.398754669987547,294569.0,2.0,708.0,33.0,2080.0,1192.0,0.014943960149439604,4015.0,1.0,Excellent programming skills,0.956290628447785
Sam Berlin,0.0,306.9594594594595,19.55405405405405,4.256756756756757,74,2,3882.0,2858.785714285714,445.4285714285714,65.71428571428571,9.97857142857143,1643.571428571429,9.0,318.2857142857143,702.8571428571429,605.0714285714286,8.357142857142858,1643.571428571429,3.985714285714285,1583.928571428571,4.428571428571429,4.214285714285714,55.214285714285715,4.0,337.42857142857144,18.77857142857143,14,2,17.636363636363637,731.0,0.0,1.0,0.0,5.0,5.0,0.0,11.0,2.0,Good programming skills,0.8920607525944605
Sandy McArthur Jr,0.0,373.22222222222223,14.555555555555555,24.66666666666667,9,2,1706.0,1122.4,147.4,35.6,34.58,974.2,5.2,153.6,362.2,435.8,17.4,974.2,3.76,939.8,19.6,4.4,14.8,4.0,75.4,25.22,5,2,2.0,118.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,Excellent programming skills,0.9697124403149269
Scott Sanders,0.0,211.008658008658,37.96969696969697,18.839826839826838,231,3,730.02,728.68,123.72,21.9,27.678,743.5,74.14,153.34,170.9,337.72,7.4,743.5,6.065999999999997,743.22,0.22,1.48,0.06,1.04,41.0,31.565999999999995,50,3,14.57516339869281,9670.0,0.0,4.0,5.0,58.0,86.0,0.006535947712418301,153.0,3.0,Excellent programming skills,0.9697124403149269
Sean Sullivan,0.0,393.0,49.39583333333334,18.75,48,3,466.1081081081081,335.43243243243245,62.81081081081082,13.243243243243244,48.440540540540525,264.81081081081084,1.2972972972972974,32.054054054054056,86.2162162162162,126.81081081081079,18.432432432432428,264.81081081081084,3.9702702702702704,257.75675675675683,3.0540540540540535,4.108108108108108,4.0,1.4054054054054057,20.89189189189189,36.240540540540536,37,2,19.206349206349206,3805.0,0.0,2.0,2.0,31.0,28.0,0.0,63.0,1.0,Excellent programming skills,0.9697124403149269
Sebastian Bazley,0.0,161.40038788203037,10.043402661673245,7.620878753427407,14953,22,3967.556377884197,2883.9114061819764,232.5576839355681,55.11928602525033,13.509643012625515,1859.7490204614714,9.601001306051373,228.11950370047887,850.5888114932519,710.7605572485851,60.679146713104046,1859.7490204614714,3.844209838920365,1768.7437962559861,19.567914671310405,3.996299521114498,71.43730953417501,3.550065302568568,242.60013060513714,29.290857640400862,4594,22,15.077368421052629,386895.0,10.0,585.0,66.0,2868.0,2171.0,0.015789473684210527,5700.0,20.0,Excellent programming skills,0.9697124403149269
Sebb,-1.0,53.41666666666666,20.277777777777782,15.944444444444445,36,3,4471.8,2841.0,208.0,43.0,6.0,2973.6,4.0,419.0,1153.4,1314.2,83.0,2973.6,4.3,2917.6,52.0,4.0,4.0,4.0,274.6,28.6,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Excellent programming skills,0.956290628447785
Sergey Shelukhin,0.0,228.34934497816596,116.35807860262008,8.606986899563319,229,1,124982.87096774195,102632.51612903227,7132.032258064517,903.8709677419356,18.941935483870967,50415.483870967735,270.54838709677415,2323.7096774193546,18523.74193548387,28195.322580645166,1102.1612903225807,50415.483870967735,3.200000000000001,48571.32258064517,950.032258064516,5.0,894.1290322580646,4.0,3133.2903225806454,9.59032258064516,31,1,8.965517241379311,7682.0,0.0,1.0,0.0,42.0,73.0,0.0,116.0,1.0,Extremely bad programming skills,0.18193617864282763
Siegfried Goeschl,0.0,190.1013133208255,17.797373358348967,7.448405253283303,533,2,488.0986842105263,402.31578947368416,30.220394736842106,18.638157894736842,26.33223684210529,192.91776315789474,1.9078947368421053,28.059210526315788,111.32236842105264,49.32894736842106,2.299342105263158,192.91776315789474,4.4710526315789485,191.4736842105264,0.24671052631578946,1.3717105263157894,1.1973684210526316,3.6019736842105265,38.99013157894737,27.845394736842106,304,2,14.953191489361704,15279.0,0.0,21.0,2.0,111.0,101.0,0.05531914893617021,235.0,2.0,Excellent programming skills,0.9697124403149269
Simon Kitching,0.0,200.22563559322037,14.411016949152538,5.061440677966102,944,3,2080.9695652173914,1420.9608695652173,392.9739130434783,113.59130434782608,65.4434782608695,1590.2565217391304,49.72173913043478,163.18260869565216,646.8347826086956,685.3391304347826,45.17826086956522,1590.2565217391304,5.9934782608695665,1559.2956521739134,4.491304347826087,4.652173913043479,26.469565217391306,3.969565217391304,161.7826086956522,31.84826086956519,230,3,17.42138364779874,19698.0,3.0,22.0,2.0,159.0,132.0,0.034591194968553465,318.0,2.0,Excellent programming skills,0.9697124403149269
Simone Tripodi,0.0,191.92000543256825,26.48879532799131,17.049436371044408,7363,9,2292.052098408104,1810.4167872648334,233.54751567776168,62.541244573082494,24.39966232513281,1059.0009647853353,25.820067534973468,64.62325132657983,548.4606849975879,403.16546068499764,16.931500241196336,1059.0009647853353,4.560202604920363,1013.7399903521466,27.136034732272073,4.338157260009648,18.12493970091655,3.1379643029425957,205.2262421611192,29.29570670525805,2073,8,22.487772637144747,107104.0,17.0,88.0,12.0,784.0,612.0,0.014540647719762063,1513.0,7.0,Excellent programming skills,0.9697124403149269
Siying Dong,0.0,230.79942693409745,49.63037249283668,4.553008595988539,349,1,45994.5625,40246.0,2123.4375,220.5625,15.95,19156.0,197.625,963.875,7389.1875,10173.1875,432.125,19156.0,3.3749999999999987,18301.1875,477.9375,5.0,376.875,4.0,1229.375,10.5625,16,1,8.351351351351349,2487.0,1.0,2.0,0.0,22.0,12.0,0.054054054054054064,37.0,1.0,Good programming skills,0.8920607525944605
Stefan Bodewig,0.0,131.4090909090909,23.90909090909091,1.7272727272727273,22,5,3069.125,2140.25,59.5,29.375,4.35,1208.625,2.75,78.5,685.875,398.625,42.875,1208.625,3.725000000000001,1190.875,10.75,3.5,7.0,3.625,275.75,24.0875,8,5,90.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,Excellent programming skills,0.956290628447785
Stefano Lenzi,0.0,212.9586206896552,38.55344827586207,22.667241379310347,580,1,8564.0,9225.0,211.5,89.0,7.45,5095.0,31.5,407.5,2293.5,2147.5,215.0,5095.0,3.85,4966.0,45.5,5.0,83.5,4.0,591.0,32.6,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Excellent programming skills,0.956290628447785
Stephane Frenot,0.0,222.37052117263843,34.11726384364821,8.955211726384363,1228,1,12340.0,13446.571428571431,299.9142857142857,132.22857142857143,8.457142857142856,7955.0,43.2,693.257142857143,3514.3714285714286,3455.1714285714284,249.0,7955.0,3.717142857142858,7692.942857142856,64.97142857142858,5.0,197.0857142857143,4.0,843.9428571428572,28.388571428571424,35,1,19.898617511520733,11314.0,0.0,32.0,0.0,97.0,88.0,0.0,217.0,1.0,Excellent programming skills,0.956290628447785
Stephane Mor,0.0,513.0,10.6,1.4,5,1,2009.333333333333,1417.0,61.0,53.0,13.566666666666668,1107.0,3.333333333333333,52.33333333333334,541.0,508.33333333333326,2.0,1107.0,4.766666666666667,1102.0,0.0,1.0,5.0,4.0,209.33333333333331,25.566666666666666,3,1,11.727272727272727,584.0,0.0,1.0,0.0,3.0,7.0,0.0,11.0,1.0,Good programming skills,0.8920607525944605
Stephen Colebourne,0.0,182.4563915266618,25.910883856829802,25.712052593133674,6845,12,7663.0750853242325,4565.994027303755,297.85238907849833,106.731228668942,9.904522184300378,3156.2952218430028,7.533276450511947,618.5639931740615,1318.9343003412966,1137.6919795221845,73.5716723549488,3156.2952218430028,3.462798634812318,3085.604948805461,53.8882252559727,4.7730375426621166,16.802047781569964,3.9803754266211606,396.80119453924914,29.26134812286692,1172,12,17.956004756242567,94147.0,10.0,134.0,50.0,809.0,679.0,0.0035671819262782407,1682.0,5.0,Excellent programming skills,0.9697124403149269
Steven M. Cohen,0.0,225.6748201438849,18.123741007194248,8.53956834532374,695,1,2190.5,1868.698113207547,85.13207547169812,41.886792452830186,9.261320754716976,1548.698113207547,0.8301886792452831,214.42452830188682,781.933962264151,541.5094339622641,10.0,1548.698113207547,4.352830188679244,1416.3867924528302,1.9056603773584904,4.0,130.4056603773585,4.0,172.3679245283019,47.00566037735847,106,1,13.46341463414634,9728.0,1.0,7.0,5.0,81.0,70.0,0.0,164.0,1.0,Excellent programming skills,0.956290628447785
Stian Soiland-Reyes,0.0,165.437125748503,9.622754491017963,9.592814371257486,167,7,4887.311688311688,4020.0649350649355,365.23376623376623,43.805194805194795,10.589610389610382,2992.7792207792213,336.41558441558436,733.9090909090909,823.4805194805194,1009.922077922078,89.05194805194805,2992.7792207792213,5.218181818181816,2954.506493506493,23.72727272727273,3.883116883116883,14.545454545454545,3.805194805194805,258.24675324675326,30.767532467532483,77,6,19.38888888888889,1152.0,0.0,0.0,0.0,13.0,5.0,0.0,18.0,1.0,Excellent programming skills,0.9697124403149269
Sung-Gu Park,0.0,342.5,8.0,7.0,2,1,202.0,166.0,29.5,3.0,36.7,95.0,0.0,13.0,32.0,43.0,7.0,95.0,3.6,94.0,1.0,4.0,0.0,1.0,10.0,37.2,2,1,20.0,95.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,Excellent programming skills,0.9697124403149269
Sushanth Sowmyan,0.0,243.22490566037732,31.00301886792453,2.7335849056603774,1325,1,108909.83018867923,89465.94339622643,5826.43396226415,724.5094339622641,18.50188679245284,44174.15094339623,258.5660377358491,1994.7547169811319,16172.113207547169,24742.867924528306,1005.8490566037736,44174.15094339623,3.220754716981129,42549.0,848.2641509433963,5.0,776.8867924528302,4.0,2750.150943396226,9.65094339622642,53,1,30.394434361766486,141035.0,12.0,69.0,5.0,908.0,659.0,0.12885662431941924,1653.0,1.0,Extremely bad programming skills,0.18193617864282763
Szehon Ho,0.0,177.875,29.125,0.5,8,1,124985.0,103443.0,6634.0,716.0,15.4,49638.0,266.0,2272.0,18091.0,28080.0,929.0,49638.0,3.2,47857.0,949.0,5.0,832.0,4.0,3079.0,9.5,2,1,9.860869565217392,8547.0,1.0,4.0,1.0,61.0,48.0,0.1565217391304348,115.0,1.0,Extremely bad programming skills,0.18193617864282763
Ted Nathan Husted,0.0,190.94871794871798,27.512820512820515,23.33333333333333,39,3,1077.5,699.5714285714287,156.92857142857142,20.785714285714285,12.149999999999995,474.21428571428567,0.9285714285714286,40.214285714285715,239.07142857142856,187.85714285714286,6.142857142857142,474.21428571428567,5.292857142857144,455.4285714285714,13.214285714285715,3.7857142857142856,5.571428571428571,2.9285714285714284,75.5,28.807142857142853,14,3,19.527777777777782,2148.0,0.0,0.0,0.0,14.0,22.0,0.0,36.0,1.0,Excellent programming skills,0.956290628447785
Thejas Nair,0.0,207.9196775986659,36.87937743190661,23.27682045580878,3598,1,110996.4564102564,91182.44615384618,6006.430769230769,818.723076923077,19.813333333333322,45118.23076923077,263.23076923076917,2053.0717948717947,16805.553846153845,24911.55384615384,1084.820512820513,45118.23076923077,3.2312820512820446,43443.871794871804,859.6615384615385,5.0,814.6974358974359,4.0,2862.9538461538464,9.736410256410249,195,1,24.662896638391448,231593.0,34.0,143.0,5.0,1733.0,1268.0,0.049010367577756835,3183.0,1.0,Extremely bad programming skills,0.18193617864282763
Thomas Neidhart,0.0,185.1221207307387,32.778792692613195,28.2188244638602,5036,8,8217.512883435584,4672.39018404908,381.4245398773006,95.01472392638037,7.037791411042869,2717.363190184049,13.175460122699384,707.7901840490797,1245.9975460122698,722.9521472392638,27.447852760736197,2717.363190184049,3.1089570552146966,2586.01472392638,123.98895705521471,4.7472392638036816,7.359509202453988,3.7202453987730064,407.8588957055215,28.608343558282147,815,8,19.834437086092716,26693.0,2.0,37.0,1.0,260.0,153.0,0.09050772626931568,453.0,6.0,Excellent programming skills,0.9697124403149269
Tim O'Brien,0.0,227.60162601626016,21.471544715447155,3.9349593495934965,123,9,1565.7027027027027,1478.2567567567569,167.85135135135138,30.5,34.14594594594594,1178.0945945945946,43.04054054054054,105.29729729729729,432.97297297297297,575.5540540540541,21.22972972972973,1178.0945945945946,5.9229729729729765,1132.7837837837835,38.554054054054056,3.027027027027027,6.756756756756758,2.810810810810811,79.27027027027026,26.422972972972964,74,9,12.941176470588234,1102.0,0.0,1.0,0.0,8.0,8.0,0.05882352941176471,17.0,4.0,Excellent programming skills,0.9697124403149269
Timothy Bennett,0.0,127.99633699633699,8.49084249084249,5.754578754578755,273,1,4332.068965517241,5017.068965517241,112.27586206896551,45.0,7.575862068965518,2121.1724137931037,26.41379310344828,159.3793103448276,1068.4827586206898,798.551724137931,68.34482758620689,2121.1724137931037,3.8586206896551736,2075.6206896551726,20.55172413793104,5.0,25.0,4.0,214.68965517241375,32.041379310344844,29,1,23.757142857142853,4115.0,0.0,0.0,0.0,46.0,24.0,0.0,70.0,1.0,Excellent programming skills,0.956290628447785
Timothy O'Brien,0.0,221.42013888888889,45.63541666666666,12.940972222222221,288,3,970.3232323232324,783.6666666666665,28.02020202020202,8.818181818181818,8.714141414141407,396.3737373737374,0.3434343434343434,54.52525252525253,210.6767676767677,126.96969696969695,3.8585858585858586,396.3737373737374,3.514141414141412,391.40404040404036,2.363636363636364,1.303030303030303,2.606060606060606,3.787878787878788,46.21212121212121,20.12727272727271,99,3,26.144736842105264,4005.0,0.0,7.0,1.0,41.0,27.0,0.0,76.0,1.0,Good programming skills,0.8920607525944605
Torsten Curdt,0.0,158.37078651685394,26.29943820224719,37.28595505617977,1780,2,7012.308641975309,5026.333333333333,806.8395061728395,228.0123456790124,66.76419753086421,3872.827160493827,26.0,210.320987654321,1718.9382716049383,1845.5308641975312,72.03703703703705,3872.827160493827,6.017283950617277,3715.037037037037,69.67901234567901,5.0,88.1111111111111,4.0,408.5925925925926,24.337037037037057,81,1,14.023923444976075,12758.0,1.0,10.0,3.0,127.0,68.0,0.05263157894736842,209.0,1.0,Excellent programming skills,0.9697124403149269
Trustin Lee,0.0,143.0,31.0,1.0,1,1,12097.0,13289.0,296.0,132.0,8.5,7822.0,41.0,680.0,3407.0,3459.0,235.0,7822.0,3.7,7608.0,64.0,5.0,150.0,4.0,837.0,28.3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Excellent programming skills,0.956290628447785
Trygve Laugstol,0.0,246.66666666666663,12.066666666666665,9.633333333333333,30,1,406.66666666666674,306.0,24.83333333333333,13.166666666666664,28.43333333333333,133.33333333333334,1.0,19.5,73.83333333333333,28.5,10.5,133.33333333333334,4.233333333333333,130.5,2.1666666666666665,5.0,0.6666666666666666,3.0,32.0,30.8,6,1,9.909090909090908,671.0,0.0,4.0,0.0,6.0,1.0,0.0,11.0,1.0,Excellent programming skills,0.9697124403149269
Vadim Gritsenko,0.0,160.70153730783653,26.632920884889394,18.120922384701913,5334,2,3767.0,3392.0,372.0,52.0,17.25,3156.0,269.0,723.5,730.5,1373.0,60.0,3156.0,5.4,3122.0,22.0,5.0,12.0,4.0,187.0,29.3,2,1,90.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,Excellent programming skills,0.956290628447785
Vaibhav Gumashta,0.0,199.28571428571428,14.0,11.0,7,1,123455.33333333331,102027.33333333331,6615.333333333332,714.6666666666665,15.633333333333333,49162.66666666666,265.3333333333333,2258.0,17799.333333333332,27916.33333333333,923.6666666666665,49162.66666666666,3.2000000000000006,47384.33333333334,935.3333333333335,5.0,843.0,4.0,3044.0,9.5,3,1,9.5,414.0,0.0,2.0,0.0,0.0,4.0,0.0,6.0,1.0,Extremely bad programming skills,0.18193617864282763
Vikram Dixit K,0.0,191.6185567010309,67.12371134020619,41.62886597938145,291,1,122668.69230769233,100696.38461538461,6955.615384615385,908.3846153846154,19.353846153846156,49534.76923076923,269.0769230769231,2281.384615384615,18317.46153846154,27552.769230769234,1114.076923076923,49534.76923076923,3.2,47715.46153846153,933.6153846153846,5.0,885.6923076923077,4.0,3106.769230769231,9.646153846153846,13,1,13.507246376811596,4565.0,1.0,5.0,0.0,28.0,35.0,0.05797101449275361,69.0,1.0,Extremely bad programming skills,0.18193617864282763
